url,title,description,duration,channel_id,channel,view_count,lang,file,region
https://www.youtube.com/watch?v=-90D49qXlQw,Una Novia Joven Te Sube La Autoestima | Salomón | Stand Up | Comedy Central España,"Salomón nos habla de su novia de 25 años y de lo mucho que le sube la autoestima estar con alguien más joven que él en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy...",105.0,ComedyCentralEspaña,Comedy Central España,7385.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Jh8zyya3YfE,Follarse A Monos No Es Muy Valiente | Simó Martí | Stand Up | Comedy Central España,"Simó Martí critica a esos zoofilos que no son valientes en sus gustos por los animales y van a lo seguro eligiendo a monos en su monólogo de stand up para Comedy Central.

🤙Suscríbete...",126.0,ComedyCentralEspaña,Comedy Central España,5154.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=d0xdYMqorjk,La Última Vez Que Fui Al Aeropuerto | Tomás García | Stand Up | Comedy Central España,"Tomás García nos habla de la última vez que fue a un aeropuerto con una mujer en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",132.0,ComedyCentralEspaña,Comedy Central España,11038.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Xow-w8n2Y0w,Chavales Que Se Creen Negros | Tian Lara | Stand Up | Comedy Central España,"Tian Lara nos habla de los chavales que siguen la moda de creerse negros, utilizando como ejemplo a su primo, en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",152.0,ComedyCentralEspaña,Comedy Central España,10068.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=STlMLP7-70I,He Venido A Pillar Cacho | Carol Tomás | Stand Up | Comedy Central España,"Carol no ha venido a hacernos reír, más bien lo que busca es pillar cacho durante su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",121.0,ComedyCentralEspaña,Comedy Central España,4440.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=9jipJ-bNu2U,Canciones De Amor Realistas | Urko Vázquez | Stand Up | Comedy Central España,"Urko Vázquez está harto de que no se escriban canciones de amor realistas y se queja en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",118.0,ComedyCentralEspaña,Comedy Central España,3508.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=aLH_nZD-ScE,El Cambio Horario Confunde A Los Españoles | Miguel Miguel | Stand Up | Comedy Central España,"Miguel Miguel reflexiona sobre como le afecta a los españoles el cambio de hora en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",79.0,ComedyCentralEspaña,Comedy Central España,3916.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=I8lEsDZJbtk,Una Blanca En Una Peluquería Afro | Virginia Riezu | Stand Up | Comedy Central España,"Virginia Riezu tiene que ir a una peluquería afro especializada en pelos rizados como el suyo y nos habla sobre ello en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy...",171.0,ComedyCentralEspaña,Comedy Central España,5568.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=5TIV6WeFVoA,Vivir En Estados Unidos Está Sobrevalorado | Xavier Castells | Stand Up | Comedy Central España,"Xavier Castells nos habla de su experiencia viviendo en Estados Unidos en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://ww...",193.0,ComedyCentralEspaña,Comedy Central España,5127.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=usFlnMh1TLw,Le Hice La Compra A Una Mendiga | Iggy Rubín | Stand Up | Comedy Central España,"Iggy Rubín nos habla de aquella vez que le hizo la compra a una mendiga de su barrio en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",153.0,ComedyCentralEspaña,Comedy Central España,7484.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=YcRq9E1k6r8,¿Hasta Dónde Se Considera Infidelidad? | Marco Antonio | Stand Up | Comedy Central España,"Marco Antonio se pregunta hasta dónde considera la gente que llega la infidelidad y comparte sus reflexiones en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",135.0,ComedyCentralEspaña,Comedy Central España,5940.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=VyT-hesoieQ,Me Encantan Las Chonifuego | Dani Piqueras | Stand Up | Comedy Central España,"Dani Piqueras nos cuenta los motivos por los que le gustan tanto las chonifuego en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",168.0,ComedyCentralEspaña,Comedy Central España,6175.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=LmrBhlxNAY0,Duele Cuando Te Hacen La Cobra | Manu Kas | Stand Up | Comedy Central España,"Manu Kas se pregunta en qué situaciones duele que te hagan la cobra y en cuáles te lo merecías en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",111.0,ComedyCentralEspaña,Comedy Central España,3391.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=5plYyFpqhc0,Las Verdades Absolutas De Las Parejas | Miguel Iríbar | Stand Up | Comedy Central España,"Miguel Iríbar ha decidido sacrificarse por el bien común y revelarnos las verdades absolutas de las parejas en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",162.0,ComedyCentralEspaña,Comedy Central España,10747.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Jer4AxyG4kI,Mastubación Diaria Obligatoria | Richard Salamanca | Stand Up | Comedy Central España,"Richard Salamanca propone que se haga obligatoria la masturbación diaria debido a su peso como tradición y nos lo explica en su monólogo de stand up para Comedy Central.

🤙Suscríbete...",160.0,ComedyCentralEspaña,Comedy Central España,5229.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=rSgwXRMhA4g,Voy A Romper Una Lanza A Favor De Los Hombres | Rubén García | Stand Up | Comedy Central España,"Rubén García viene a romper una lanza a favor de los hombres y su manía de no rellenar el deposito de gasolina. Nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete...",105.0,ComedyCentralEspaña,Comedy Central España,4576.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=MEarTxgXngM,No Quiero Madurar | Mariano Potel | Stand Up | Comedy Central España,"Mariano Potel se niega a madurar y nos cuenta por qué en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedycentral....",180.0,ComedyCentralEspaña,Comedy Central España,4625.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=cjcc4uyK6d0,Las Chicas Siempre Eligen Lo Peor | Jesús Manzano | Stand Up | Comedy Central España,"Jesús Manzano nos explica el proceso de selección de las chicas y como acaban eligiendo siempre lo peor en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",208.0,ComedyCentralEspaña,Comedy Central España,11187.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=lL1hmiQf5xs,No Quiero Tener Hijos | Patricia Sornosa | Stand Up | Comedy Central España,"Patricia Sornosa tiene muy claro que no quiere tener hijos y nos cuenta las reacciones que recibe cuando lo dice en su monólogo se stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",103.0,ComedyCentralEspaña,Comedy Central España,8066.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=GBiUJlWvC4k,Chuparse El Ano Varias Veces Al Día | Kaco Forns | Stand Up | Comedy Central España,"Kaco Forns se pregunta cómo deben sentirse los animales al tener que chuparse el ano tantas veces al día y nos cuenta sus conclusiones en su monólogo de stand up para Comedy Central.

🤙Suscr...",194.0,ComedyCentralEspaña,Comedy Central España,5129.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=DnePtmq0FEI,Quería Probar La Lluvia Dorada | Denny Horror | Stand Up | Comedy Central España,"Denny Horror nos cuenta qué tal salió aquella vez que quiso probar la lluvia dorada con su ex en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️...",98.0,ComedyCentralEspaña,Comedy Central España,3419.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=7z3zM6ueiyU,Yo No He Votado La Ley De La Gravedad | Fernando Moraño | Stand Up | Comedy Central España,"Fernando Moraño se considera antisistema solar y nos cuenta por qué quiere abolir la ley de la gravedad en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",234.0,ComedyCentralEspaña,Comedy Central España,7389.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=7Opn1neqAHo,¿Libros En Los Bares? | Fran El Chavo | Stand Up | Comedy Central España,"Fran El Chavo no entiende que ahora haya libros en los bares y nos cuenta lo que piensa acerca de ello en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",129.0,ComedyCentralEspaña,Comedy Central España,3199.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Mb0ExVRnmA4,Tengo Una Novia De Metro | Dani Piqueras | Stand Up | Comedy Central España,"Dani Piqueras nos cuenta que está enamorado de su novia de metro en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.com...",179.0,ComedyCentralEspaña,Comedy Central España,7260.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=P9nmPhnrd7E,Catalanizar España | Pedro Llamas | Stand Up | Comedy Central España,"Pedro Llamas cree que para entendernos mejor hace falta tomar medidas como catalanizar España y nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",129.0,ComedyCentralEspaña,Comedy Central España,5438.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=r318rSBDlNI,Por Qué Me Gusta Viajar En Tren | Miguel Iríbar | Stand Up | Comedy Central España,"Miguel Iríbar nos cuenta todas las razones por las que le gusta viajar en tren en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",158.0,ComedyCentralEspaña,Comedy Central España,4200.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Ino8eyozS3w,Se Ha Perdido El Miedo A La Hostia | Manu Badenes | Stand Up | Comedy Central España,"Manu Badenes cree que los niños de ahora son más cabrones porque han perdido el miedo a la hostia y nos lo explica en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy...",106.0,ComedyCentralEspaña,Comedy Central España,7738.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=LHgEP4Y2foE,Concierto De Cuencos Tibetanos | Chico Requena | Stand Up | Comedy Central España,"Chico Requena nos habla de aquella vez que fue a un concierto de cuencos tibetanos en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",112.0,ComedyCentralEspaña,Comedy Central España,3390.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Q3xJ71P8QM4,Tener Los Ojos Azules Es Mucha Presión | Iggy Rubín | Stand Up | Comedy Central España,"Iggy Rubín está aliviado de no haber heredado los ojos azules de su padre porque, según él, es mucha presión y nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete...",114.0,ComedyCentralEspaña,Comedy Central España,5904.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=pQxji00eAK0,La Importancia De Los Nombres | Diego Fabiano | Stand Up | Comedy Central España,"Diego Fabiano  nos cuenta por qué le da tanta importancia a los nombres de las cosas en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",126.0,ComedyCentralEspaña,Comedy Central España,2507.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=tm9oBwPuxCI,La Infanta Buena Era La Otra | Jaime Pastor | Stand Up | Comedy Central España,"Jaime Pastor cree que la infanta buena era la otra y nos explica por qué en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web:...",152.0,ComedyCentralEspaña,Comedy Central España,2953.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=vGfRYGyJCf0,Ser Padre Te Hace Ser Menos Egoísta | Quique Matilla | Stand Up | Comedy Central España,"Quique Matilla nos cuenta por qué desde que es padre es menos egoísta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web:...",194.0,ComedyCentralEspaña,Comedy Central España,9192.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=uKMydR3pXrY,La Vida Sexual Secreta De Los Patos | Luis Fabra | Stand Up | Comedy Central España,"Luis Fabra nos cuenta cómo hacen los patos para llevar una vida sexual secreta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",115.0,ComedyCentralEspaña,Comedy Central España,3247.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=GzKl7UUJ8Zw,El Hombre Del Tiempo Nos Confunde | Sergio Marín | Stand Up | Comedy Central España,"A Sergio Marín le confunde mucho todo lo que dice el hombre del tiempo y nos lo explica en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",73.0,ComedyCentralEspaña,Comedy Central España,3088.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=mXF5fhmdyeE,"Ya No Follo, Me He Hecho Mayor | Mariano Potel | Stand Up | Comedy Central España","Mariano Potel nos cuenta las cosas que ha dejado de hacer ahora que se ha hecho mayor en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",125.0,ComedyCentralEspaña,Comedy Central España,3621.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Yvhtfc5xDC0,Cómo Conquistar Gibraltar Sin Violencia | Kaco Forns | Stand Up | Comedy Central España,"Kaco Forns tiene la estrategia perfecta para conquistar Gibraltar sin usar la violencia y nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",128.0,ComedyCentralEspaña,Comedy Central España,7310.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=yeBrMFzI0OQ,El Gitano Pelirrojo | Miguel Iríbar | Stand Up | Comedy Central España,"Miguel Iríbar nos cuenta sus recuerdos de cuando era pequeño, que incluyen a un gitano pelirrojo, en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",131.0,ComedyCentralEspaña,Comedy Central España,5417.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=tn8hJ-2X6Cs,Hay Que Tirar Gente Al Río | Miguel Miguel | Stand Up | Comedy Central España,"Miguel Miguel tiene la teoría de que hay gente que sobra y deberíamos tirarla al río. Nos cuenta por qué en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",120.0,ComedyCentralEspaña,Comedy Central España,3353.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=eXKCbYlOsA4,Comiendo Oro En Restaurantes De Lujo | Rubén García | Stand Up | Comedy Central España,"A Rubén García no le gusta nada ir a restaurantes de lujo y que le pongan oro rallado para comer y nos cuenta por qué en su monólogo de stand up para Comedy Central.

🤙Suscríbete a...",136.0,ComedyCentralEspaña,Comedy Central España,3845.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=as0xE9jzFFY,Mis Padres Son Vascos | Valeria Ros | Stand Up | Comedy Central España,"Valeria Ros nos cuenta cómo fue crecer con unos padres vascos en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedy...",123.0,ComedyCentralEspaña,Comedy Central España,7993.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=O1fAtNXLsdo,El Paro Más Largo De Mi Padre Fue El Cardíaco | Edu Santamaría | Stand Up | Comedy Central España,"Edu Santamaría hace una exhibición de humor negro en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedycentral.es/...",109.0,ComedyCentralEspaña,Comedy Central España,2617.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=0cfy_LTjBgI,Los Gordos Están Mal Vistos | Miki Dkai | Stand Up | Comedy Central España,"Miki Dkai está harto de que los gordos estén mal vistos y nos cuenta sus razones en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",169.0,ComedyCentralEspaña,Comedy Central España,32199.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=yK2iziIuhuk,Hice Una Fiesta Con Unas Viejas | Susi Caramelo | Stand Up | Comedy Central España,"Susi Caramelo nos cuenta la fiesta que montó en una farmacia con unas viejas en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la...",121.0,ComedyCentralEspaña,Comedy Central España,7696.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=-ptkvSFfCSU,Tienes Que Hablar Usando Palabras En Inglés | Fran El Chavo | Stand Up | Comedy Central España,"A Fran El Chavo no le gusta nada tener que hablar usando palabras en inglés y nos cuenta por qué en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",139.0,ComedyCentralEspaña,Comedy Central España,3992.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=VTQvQqaFFCg,El Alcohol Tiene Muchas Cosas Buenas | Patricia Sornosa | Stand Up | Comedy Central España,"Patricia Sornosa nos cuenta las cosas buenas que tiene el alcohol y que hacen que la gente se enganche a él en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",119.0,ComedyCentralEspaña,Comedy Central España,7157.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=7SUq9RPMCTs,Viajar En BlaBlaCar | Marco Antonio | Stand Up | Comedy Central España,"Marco Antonio nos cuenta sus experiencias viajando en BlaBlaCar en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comed...",180.0,ComedyCentralEspaña,Comedy Central España,7902.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=eenQppA3TRQ,No Se Me Permite Tener Miedo | Pablo Ibarburu | Stand Up | Comedy Central España,"Pablo Ibarburu nos cuenta por qué no le está permitido tener miedo en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www....",127.0,ComedyCentralEspaña,Comedy Central España,25743.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=W20rw3pZ0dc,Cuando La Empecé A Cagar | Denny Horror | Stand Up | Comedy Central España,"Denny Horror tiene muy claro cuándo la empezó a cagar y nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web:...",128.0,ComedyCentralEspaña,Comedy Central España,2827.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=NnjPn46gLms,El Concepto De La Antigüedad | Richard Salamanca | Stand Up | Comedy Central España,"Richard Salamanca nos explica qué es el concepto de la antigüedad en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.c...",106.0,ComedyCentralEspaña,Comedy Central España,3591.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=LLRvRiF_wFg,Clase De Historia A Las Ocho De La Mañana | Alberte Montes | Stand Up | Comedy Central España,"Alberte Montes nos cuenta a qué se dedicaba durante sus clases de Historia a las ocho de la mañana en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",226.0,ComedyCentralEspaña,Comedy Central España,3967.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=zAbYnvX0DjE,El Protocolo Antiincendios | Diego Varea | Stand Up | Comedy Central España,"Diego Varea nos habla de la vez en la que tuvo que seguir el protocolo antiincendios en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",97.0,ComedyCentralEspaña,Comedy Central España,2527.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=e3ZBxBS__H8,Cómo Maté A Mi Amigo Imaginario | Diego Fabiano | Stand Up | Comedy Central España,"Diego Fabiano nos cuenta la historia de Leonardo, su amigo imaginario, y de cómo lo mató en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️...",144.0,ComedyCentralEspaña,Comedy Central España,2519.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Z1ndu-mOwkM,Los Canarios Son Los Más Independentistas | Raúl Massana | Stand Up | Comedy Central España,"Raúl Massana ha viajado mucho y nos cuenta por qué los canarios son los más independentistas de España en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central...",141.0,ComedyCentralEspaña,Comedy Central España,8766.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=WyRfxpDL56Q,¡He Descubierto Un Timo! | Jesús Manzano | Stand Up | Comedy Central España,"Jesús Manzano ha descubierto un timo en una gasolinera y nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web:...",81.0,ComedyCentralEspaña,Comedy Central España,2935.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=FHhhGQmrp_8,Estoy De Moda Porque Soy Curvy | Eva Cabezas | Stand Up | Comedy Central España,"Eva Cabezas está muy contenta porque entra en la categoría ""curvy"" y eso está de moda. Nos lo cuenta en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España...",92.0,ComedyCentralEspaña,Comedy Central España,3538.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=RzQAO0FEQbI,Mi Fantasía Extraterrestre | Fernando Moraño | Stand Up | Comedy Central España,"Fernando Moraño nos habla de cómo quiere que sean los extraterrestres y de su fantasía extraterrestre en su monólogo de stand up para Comedy Central España.

🤙Suscríbete a Comedy Central...",130.0,ComedyCentralEspaña,Comedy Central España,6333.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Hj--w2YOffo,Nos Dabamos Puto Asco | Dani Piqueras | Stand Up | Comedy Central España,"Dani Piqueras nos habla de cómo ha pasado el aniversario de su separación con su ex y del asco que se daban en su monólogo de stand up para Comedy Central España.

🤙Suscríbete a Comedy...",169.0,ComedyCentralEspaña,Comedy Central España,3360.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=Ma37wQNnFrM,Monjas Marijuanas | Hyperfanes | Stand Up | Comedy Central España,"Hyperfanes han vuelto para regalarnos una canción sobre las Monjas Marijuanas y su planta mágica en su especial stand up para Comedy Central España.

🤙Suscríbete a Comedy Central España...",158.0,ComedyCentralEspaña,Comedy Central España,14021.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=-Dez5Nhl448,¿Dónde Está El Carro De Manolo Escobar? | Chico Requena | Stand Up | Comedy Central España,Chico Requena nos cuenta por qué no entiende que el narco Pablo Escobar sea tan famoso y como nuestro Manolo Escobar perdió su carro en Wallapop en su monólogo de stand up para Comedy Central...,145.0,ComedyCentralEspaña,Comedy Central España,4487.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=zTWhBQsy1a8,El Peor Pedo De Mi Vida | Iggy Rubín | Stand Up | Comedy Central España,"Iggy Rubín nos habla del peor pedo de su vida en su monólogo de stand up para Comedy Central España.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedycentral....",150.0,ComedyCentralEspaña,Comedy Central España,7416.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=aCStl2etJFw,Empollando Con Dani Rovira | Stand Up | Comedy Central España,"Dani Rovira cuenta sus trucos para empollar en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedycentral.es/...",126.0,ComedyCentralEspaña,Comedy Central España,25421.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=XysHmRDxeJU,El Lado Oscuro Del Friki | Toni Moog | Stand Up | Comedy Central España,"Toni Moog nos cuenta en su monólogo de stand up para Comedy Central cuál es el lado oscuro del friki.

🤙Suscríbete a Comedy Central España ✌️
👾Visita la web: http://www.comedycentral....",135.0,ComedyCentralEspaña,Comedy Central España,29899.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=4990wx4Ty0Y,Me Gusta Beber Alcohol | J.J. Vaquero | Stand Up | Comedy Central España,"J.J. Vaquero nos cuenta en su monólogo de stand up para Comedy Central que le gusta beber alcohol y los diferentes grados de borrachera entre sus amigos.

🤙Suscríbete a Comedy Central...",104.0,ComedyCentralEspaña,Comedy Central España,9747.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
https://www.youtube.com/watch?v=73PZI6yW3wI,Se Acabó Sufrir Sin Necesidad | David Navarro | Stand Up | Comedy Central España,"David Navarro está harto de sufrir sin necesidad y nos cuenta cómo lo va a remediar en su monólogo de stand up para Comedy Central.

🤙Suscríbete a Comedy Central España ✌️
👾Visita...",129.0,ComedyCentralEspaña,Comedy Central España,12987.0,es,./CSV_clean/ComedyCentralEspaña_standup_v2_filtered.csv,es
